timestamp,line,bus0,bus1,s_nom_mw,loading_fraction,distance_to_capacity_fraction,at_or_above_capacity_threshold
2025-01-27 21:00:00,130,DE0 130,DE0 5,3396.205,0.024,0.976,0
2025-01-27 22:00:00,130,DE0 130,DE0 5,3396.205,0.125,0.875,0
2025-01-27 23:00:00,130,DE0 130,DE0 5,3396.205,0.198,0.802,0
2025-01-28 00:00:00,130,DE0 130,DE0 5,3396.205,0.167,0.833,0
2025-01-28 01:00:00,130,DE0 130,DE0 5,3396.205,0.223,0.777,0
2025-01-28 02:00:00,130,DE0 130,DE0 5,3396.205,0.190,0.810,0
2025-01-28 03:00:00,130,DE0 130,DE0 5,3396.205,0.051,0.949,0
2025-01-28 04:00:00,130,DE0 130,DE0 5,3396.205,0.003,0.997,0
2025-01-28 05:00:00,130,DE0 130,DE0 5,3396.205,0.039,0.961,0
2025-01-28 06:00:00,130,DE0 130,DE0 5,3396.205,0.004,0.996,0
2025-01-28 07:00:00,130,DE0 130,DE0 5,3396.205,0.078,0.922,0
2025-01-28 08:00:00,130,DE0 130,DE0 5,3396.205,0.094,0.906,0
2025-01-28 09:00:00,130,DE0 130,DE0 5,3396.205,0.064,0.936,0
2025-01-28 10:00:00,130,DE0 130,DE0 5,3396.205,0.048,0.952,0
2025-01-28 11:00:00,130,DE0 130,DE0 5,3396.205,0.037,0.963,0
2025-01-28 12:00:00,130,DE0 130,DE0 5,3396.205,0.047,0.953,0
2025-01-28 13:00:00,130,DE0 130,DE0 5,3396.205,0.055,0.945,0
2025-01-28 14:00:00,130,DE0 130,DE0 5,3396.205,0.054,0.946,0
2025-01-28 15:00:00,130,DE0 130,DE0 5,3396.205,0.063,0.937,0
2025-01-28 16:00:00,130,DE0 130,DE0 5,3396.205,0.024,0.976,0
2025-01-28 17:00:00,130,DE0 130,DE0 5,3396.205,0.062,0.938,0
2025-01-28 18:00:00,130,DE0 130,DE0 5,3396.205,0.072,0.928,0
2025-01-28 19:00:00,130,DE0 130,DE0 5,3396.205,0.090,0.910,0
2025-01-28 20:00:00,130,DE0 130,DE0 5,3396.205,0.072,0.928,0
2025-01-28 21:00:00,130,DE0 130,DE0 5,3396.205,0.152,0.848,0
2025-01-28 22:00:00,130,DE0 130,DE0 5,3396.205,0.181,0.819,0
2025-01-28 23:00:00,130,DE0 130,DE0 5,3396.205,0.240,0.760,0
2025-01-29 00:00:00,130,DE0 130,DE0 5,3396.205,0.279,0.721,0
2025-01-29 01:00:00,130,DE0 130,DE0 5,3396.205,0.311,0.689,0
2025-01-29 02:00:00,130,DE0 130,DE0 5,3396.205,0.318,0.682,0
2025-01-29 03:00:00,130,DE0 130,DE0 5,3396.205,0.310,0.690,0
2025-01-29 04:00:00,130,DE0 130,DE0 5,3396.205,0.300,0.700,0
2025-01-29 05:00:00,130,DE0 130,DE0 5,3396.205,0.271,0.729,0
2025-01-29 06:00:00,130,DE0 130,DE0 5,3396.205,0.212,0.788,0
2025-01-29 07:00:00,130,DE0 130,DE0 5,3396.205,0.229,0.771,0
2025-01-29 08:00:00,130,DE0 130,DE0 5,3396.205,0.197,0.803,0
2025-01-29 09:00:00,130,DE0 130,DE0 5,3396.205,0.189,0.811,0
2025-01-29 10:00:00,130,DE0 130,DE0 5,3396.205,0.221,0.779,0
2025-01-29 11:00:00,130,DE0 130,DE0 5,3396.205,0.210,0.790,0
2025-01-29 12:00:00,130,DE0 130,DE0 5,3396.205,0.172,0.828,0
2025-01-29 13:00:00,130,DE0 130,DE0 5,3396.205,0.140,0.860,0
2025-01-29 14:00:00,130,DE0 130,DE0 5,3396.205,0.090,0.910,0
2025-01-29 15:00:00,130,DE0 130,DE0 5,3396.205,0.009,0.991,0
2025-01-29 16:00:00,130,DE0 130,DE0 5,3396.205,0.053,0.947,0
2025-01-29 17:00:00,130,DE0 130,DE0 5,3396.205,0.002,0.998,0
2025-01-29 18:00:00,130,DE0 130,DE0 5,3396.205,0.073,0.927,0
2025-01-29 19:00:00,130,DE0 130,DE0 5,3396.205,0.079,0.921,0
2025-01-29 20:00:00,130,DE0 130,DE0 5,3396.205,0.001,0.999,0
2025-01-29 21:00:00,130,DE0 130,DE0 5,3396.205,0.009,0.991,0
2025-01-29 22:00:00,130,DE0 130,DE0 5,3396.205,0.001,0.999,0
2025-01-29 23:00:00,130,DE0 130,DE0 5,3396.205,0.009,0.991,0
2025-01-30 00:00:00,130,DE0 130,DE0 5,3396.205,0.038,0.962,0
2025-01-30 01:00:00,130,DE0 130,DE0 5,3396.205,0.058,0.942,0
2025-01-30 02:00:00,130,DE0 130,DE0 5,3396.205,0.026,0.974,0
2025-01-30 03:00:00,130,DE0 130,DE0 5,3396.205,0.083,0.917,0
2025-01-30 04:00:00,130,DE0 130,DE0 5,3396.205,0.086,0.914,0
2025-01-30 05:00:00,130,DE0 130,DE0 5,3396.205,0.011,0.989,0
2025-01-30 06:00:00,130,DE0 130,DE0 5,3396.205,0.070,0.930,0
2025-01-30 07:00:00,130,DE0 130,DE0 5,3396.205,0.095,0.905,0
2025-01-30 08:00:00,130,DE0 130,DE0 5,3396.205,0.087,0.913,0
2025-01-30 09:00:00,130,DE0 130,DE0 5,3396.205,0.027,0.973,0
2025-01-30 10:00:00,130,DE0 130,DE0 5,3396.205,0.117,0.883,0
2025-01-30 11:00:00,130,DE0 130,DE0 5,3396.205,0.165,0.835,0
2025-01-30 12:00:00,130,DE0 130,DE0 5,3396.205,0.140,0.860,0
2025-01-30 13:00:00,130,DE0 130,DE0 5,3396.205,0.112,0.888,0
2025-01-30 14:00:00,130,DE0 130,DE0 5,3396.205,0.098,0.902,0
2025-01-30 15:00:00,130,DE0 130,DE0 5,3396.205,0.064,0.936,0
2025-01-30 16:00:00,130,DE0 130,DE0 5,3396.205,0.101,0.899,0
2025-01-30 17:00:00,130,DE0 130,DE0 5,3396.205,0.031,0.969,0
2025-01-30 18:00:00,130,DE0 130,DE0 5,3396.205,0.051,0.949,0
2025-01-30 19:00:00,130,DE0 130,DE0 5,3396.205,0.142,0.858,0
2025-01-30 20:00:00,130,DE0 130,DE0 5,3396.205,0.135,0.865,0
2025-01-30 21:00:00,130,DE0 130,DE0 5,3396.205,0.155,0.845,0
2025-01-30 22:00:00,130,DE0 130,DE0 5,3396.205,0.181,0.819,0
2025-01-30 23:00:00,130,DE0 130,DE0 5,3396.205,0.211,0.789,0
2025-01-31 00:00:00,130,DE0 130,DE0 5,3396.205,0.252,0.748,0
2025-01-31 01:00:00,130,DE0 130,DE0 5,3396.205,0.250,0.750,0
2025-01-31 02:00:00,130,DE0 130,DE0 5,3396.205,0.234,0.766,0
2025-01-31 03:00:00,130,DE0 130,DE0 5,3396.205,0.222,0.778,0
2025-01-31 04:00:00,130,DE0 130,DE0 5,3396.205,0.105,0.895,0
2025-01-31 05:00:00,130,DE0 130,DE0 5,3396.205,0.201,0.799,0
2025-01-31 06:00:00,130,DE0 130,DE0 5,3396.205,0.012,0.988,0
2025-01-31 07:00:00,130,DE0 130,DE0 5,3396.205,0.041,0.959,0
2025-01-31 08:00:00,130,DE0 130,DE0 5,3396.205,0.060,0.940,0
2025-01-31 09:00:00,130,DE0 130,DE0 5,3396.205,0.018,0.982,0
2025-01-31 10:00:00,130,DE0 130,DE0 5,3396.205,0.102,0.898,0
2025-01-31 11:00:00,130,DE0 130,DE0 5,3396.205,0.164,0.836,0
2025-01-31 12:00:00,130,DE0 130,DE0 5,3396.205,0.186,0.814,0
2025-01-31 13:00:00,130,DE0 130,DE0 5,3396.205,0.211,0.789,0
2025-01-31 14:00:00,130,DE0 130,DE0 5,3396.205,0.177,0.823,0
2025-01-31 15:00:00,130,DE0 130,DE0 5,3396.205,0.104,0.896,0
2025-01-31 16:00:00,130,DE0 130,DE0 5,3396.205,0.100,0.900,0
2025-01-31 17:00:00,130,DE0 130,DE0 5,3396.205,0.072,0.928,0
2025-01-31 18:00:00,130,DE0 130,DE0 5,3396.205,0.034,0.966,0
2025-01-31 19:00:00,130,DE0 130,DE0 5,3396.205,0.020,0.980,0
2025-01-31 20:00:00,130,DE0 130,DE0 5,3396.205,0.098,0.902,0
2025-01-31 21:00:00,130,DE0 130,DE0 5,3396.205,0.199,0.801,0
2025-01-31 22:00:00,130,DE0 130,DE0 5,3396.205,0.223,0.777,0
2025-01-31 23:00:00,130,DE0 130,DE0 5,3396.205,0.194,0.806,0
2025-01-01 00:00:00,176,DE0 146,DE0 202,491.556,0.482,0.518,0
2025-01-01 01:00:00,176,DE0 146,DE0 202,491.556,0.453,0.547,0
2025-01-01 02:00:00,176,DE0 146,DE0 202,491.556,0.438,0.562,0
2025-01-01 03:00:00,176,DE0 146,DE0 202,491.556,0.474,0.526,0
2025-01-01 04:00:00,176,DE0 146,DE0 202,491.556,0.481,0.519,0
2025-01-01 05:00:00,176,DE0 146,DE0 202,491.556,0.495,0.505,0
2025-01-01 06:00:00,176,DE0 146,DE0 202,491.556,0.500,0.500,0
2025-01-01 07:00:00,176,DE0 146,DE0 202,491.556,0.473,0.527,0
2025-01-01 08:00:00,176,DE0 146,DE0 202,491.556,0.489,0.511,0
2025-01-01 09:00:00,176,DE0 146,DE0 202,491.556,0.483,0.517,0
2025-01-01 10:00:00,176,DE0 146,DE0 202,491.556,0.533,0.467,0
2025-01-01 11:00:00,176,DE0 146,DE0 202,491.556,0.552,0.448,0
2025-01-01 12:00:00,176,DE0 146,DE0 202,491.556,0.579,0.421,0
2025-01-01 13:00:00,176,DE0 146,DE0 202,491.556,0.587,0.413,0
2025-01-01 14:00:00,176,DE0 146,DE0 202,491.556,0.576,0.424,0
2025-01-01 15:00:00,176,DE0 146,DE0 202,491.556,0.484,0.516,0
2025-01-01 16:00:00,176,DE0 146,DE0 202,491.556,0.415,0.585,0
2025-01-01 17:00:00,176,DE0 146,DE0 202,491.556,0.442,0.558,0
2025-01-01 18:00:00,176,DE0 146,DE0 202,491.556,0.461,0.539,0
2025-01-01 19:00:00,176,DE0 146,DE0 202,491.556,0.458,0.542,0
2025-01-01 20:00:00,176,DE0 146,DE0 202,491.556,0.464,0.536,0
2025-01-01 21:00:00,176,DE0 146,DE0 202,491.556,0.468,0.532,0
2025-01-01 22:00:00,176,DE0 146,DE0 202,491.556,0.498,0.502,0
2025-01-01 23:00:00,176,DE0 146,DE0 202,491.556,0.561,0.439,0
2025-01-02 00:00:00,176,DE0 146,DE0 202,491.556,0.582,0.418,0
2025-01-02 01:00:00,176,DE0 146,DE0 202,491.556,0.574,0.426,0
2025-01-02 02:00:00,176,DE0 146,DE0 202,491.556,0.573,0.427,0
2025-01-02 03:00:00,176,DE0 146,DE0 202,491.556,0.587,0.413,0
2025-01-02 04:00:00,176,DE0 146,DE0 202,491.556,0.581,0.419,0
2025-01-02 05:00:00,176,DE0 146,DE0 202,491.556,0.458,0.542,0
2025-01-02 06:00:00,176,DE0 146,DE0 202,491.556,0.322,0.678,0
2025-01-02 07:00:00,176,DE0 146,DE0 202,491.556,0.022,0.978,0
2025-01-02 08:00:00,176,DE0 146,DE0 202,491.556,0.109,0.891,0
2025-01-02 09:00:00,176,DE0 146,DE0 202,491.556,0.172,0.828,0
2025-01-02 10:00:00,176,DE0 146,DE0 202,491.556,0.252,0.748,0
2025-01-02 11:00:00,176,DE0 146,DE0 202,491.556,0.310,0.690,0
2025-01-02 12:00:00,176,DE0 146,DE0 202,491.556,0.260,0.740,0
2025-01-02 13:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-02 14:00:00,176,DE0 146,DE0 202,491.556,0.219,0.781,0
2025-01-02 15:00:00,176,DE0 146,DE0 202,491.556,0.222,0.778,0
2025-01-02 16:00:00,176,DE0 146,DE0 202,491.556,0.240,0.760,0
2025-01-02 17:00:00,176,DE0 146,DE0 202,491.556,0.319,0.681,0
2025-01-02 18:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-02 19:00:00,176,DE0 146,DE0 202,491.556,0.398,0.602,0
2025-01-02 20:00:00,176,DE0 146,DE0 202,491.556,0.363,0.637,0
2025-01-02 21:00:00,176,DE0 146,DE0 202,491.556,0.424,0.576,0
2025-01-02 22:00:00,176,DE0 146,DE0 202,491.556,0.476,0.524,0
2025-01-02 23:00:00,176,DE0 146,DE0 202,491.556,0.498,0.502,0
2025-01-03 00:00:00,176,DE0 146,DE0 202,491.556,0.489,0.511,0
2025-01-03 01:00:00,176,DE0 146,DE0 202,491.556,0.490,0.510,0
2025-01-03 02:00:00,176,DE0 146,DE0 202,491.556,0.447,0.553,0
2025-01-03 03:00:00,176,DE0 146,DE0 202,491.556,0.384,0.616,0
2025-01-03 04:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-03 05:00:00,176,DE0 146,DE0 202,491.556,0.344,0.656,0
2025-01-03 06:00:00,176,DE0 146,DE0 202,491.556,0.427,0.573,0
2025-01-03 07:00:00,176,DE0 146,DE0 202,491.556,0.369,0.631,0
2025-01-03 08:00:00,176,DE0 146,DE0 202,491.556,0.396,0.604,0
2025-01-03 09:00:00,176,DE0 146,DE0 202,491.556,0.477,0.523,0
2025-01-03 10:00:00,176,DE0 146,DE0 202,491.556,0.516,0.484,0
2025-01-03 11:00:00,176,DE0 146,DE0 202,491.556,0.574,0.426,0
2025-01-03 12:00:00,176,DE0 146,DE0 202,491.556,0.542,0.458,0
2025-01-03 13:00:00,176,DE0 146,DE0 202,491.556,0.498,0.502,0
2025-01-03 14:00:00,176,DE0 146,DE0 202,491.556,0.417,0.583,0
2025-01-03 15:00:00,176,DE0 146,DE0 202,491.556,0.470,0.530,0
2025-01-03 16:00:00,176,DE0 146,DE0 202,491.556,0.350,0.650,0
2025-01-03 17:00:00,176,DE0 146,DE0 202,491.556,0.359,0.641,0
2025-01-03 18:00:00,176,DE0 146,DE0 202,491.556,0.399,0.601,0
2025-01-03 19:00:00,176,DE0 146,DE0 202,491.556,0.467,0.533,0
2025-01-03 20:00:00,176,DE0 146,DE0 202,491.556,0.479,0.521,0
2025-01-03 21:00:00,176,DE0 146,DE0 202,491.556,0.476,0.524,0
2025-01-03 22:00:00,176,DE0 146,DE0 202,491.556,0.436,0.564,0
2025-01-03 23:00:00,176,DE0 146,DE0 202,491.556,0.420,0.580,0
2025-01-04 00:00:00,176,DE0 146,DE0 202,491.556,0.377,0.623,0
2025-01-04 01:00:00,176,DE0 146,DE0 202,491.556,0.370,0.630,0
2025-01-04 02:00:00,176,DE0 146,DE0 202,491.556,0.398,0.602,0
2025-01-04 03:00:00,176,DE0 146,DE0 202,491.556,0.475,0.525,0
2025-01-04 04:00:00,176,DE0 146,DE0 202,491.556,0.533,0.467,0
2025-01-04 05:00:00,176,DE0 146,DE0 202,491.556,0.449,0.551,0
2025-01-04 06:00:00,176,DE0 146,DE0 202,491.556,0.382,0.618,0
2025-01-04 07:00:00,176,DE0 146,DE0 202,491.556,0.423,0.577,0
2025-01-04 08:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 09:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 10:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 11:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 12:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 13:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 14:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 15:00:00,176,DE0 146,DE0 202,491.556,0.227,0.773,0
2025-01-04 16:00:00,176,DE0 146,DE0 202,491.556,0.138,0.862,0
2025-01-04 17:00:00,176,DE0 146,DE0 202,491.556,0.171,0.829,0
2025-01-04 18:00:00,176,DE0 146,DE0 202,491.556,0.240,0.760,0
2025-01-04 19:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 20:00:00,176,DE0 146,DE0 202,491.556,0.360,0.640,0
2025-01-04 21:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 22:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-04 23:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-05 00:00:00,176,DE0 146,DE0 202,491.556,0.183,0.817,0
2025-01-05 01:00:00,176,DE0 146,DE0 202,491.556,0.183,0.817,0
2025-01-05 02:00:00,176,DE0 146,DE0 202,491.556,0.243,0.757,0
2025-01-05 03:00:00,176,DE0 146,DE0 202,491.556,0.297,0.703,0
2025-01-05 04:00:00,176,DE0 146,DE0 202,491.556,0.283,0.717,0
2025-01-05 05:00:00,176,DE0 146,DE0 202,491.556,0.264,0.736,0
2025-01-05 06:00:00,176,DE0 146,DE0 202,491.556,0.208,0.792,0
2025-01-05 07:00:00,176,DE0 146,DE0 202,491.556,0.171,0.829,0
2025-01-05 08:00:00,176,DE0 146,DE0 202,491.556,0.120,0.880,0
2025-01-05 09:00:00,176,DE0 146,DE0 202,491.556,0.064,0.936,0
2025-01-05 10:00:00,176,DE0 146,DE0 202,491.556,0.066,0.934,0
2025-01-05 11:00:00,176,DE0 146,DE0 202,491.556,0.046,0.954,0
2025-01-05 12:00:00,176,DE0 146,DE0 202,491.556,0.063,0.937,0
2025-01-05 13:00:00,176,DE0 146,DE0 202,491.556,0.035,0.965,0
2025-01-05 14:00:00,176,DE0 146,DE0 202,491.556,0.113,0.887,0
2025-01-05 15:00:00,176,DE0 146,DE0 202,491.556,0.131,0.869,0
2025-01-05 16:00:00,176,DE0 146,DE0 202,491.556,0.085,0.915,0
2025-01-05 17:00:00,176,DE0 146,DE0 202,491.556,0.070,0.930,0
2025-01-05 18:00:00,176,DE0 146,DE0 202,491.556,0.197,0.803,0
2025-01-05 19:00:00,176,DE0 146,DE0 202,491.556,0.226,0.774,0
2025-01-05 20:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-05 21:00:00,176,DE0 146,DE0 202,491.556,0.360,0.640,0
2025-01-05 22:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-05 23:00:00,176,DE0 146,DE0 202,491.556,0.376,0.624,0
2025-01-06 00:00:00,176,DE0 146,DE0 202,491.556,0.407,0.593,0
2025-01-06 01:00:00,176,DE0 146,DE0 202,491.556,0.426,0.574,0
2025-01-06 02:00:00,176,DE0 146,DE0 202,491.556,0.439,0.561,0
2025-01-06 03:00:00,176,DE0 146,DE0 202,491.556,0.447,0.553,0
2025-01-06 04:00:00,176,DE0 146,DE0 202,491.556,0.435,0.565,0
2025-01-06 05:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 06:00:00,176,DE0 146,DE0 202,491.556,0.233,0.767,0
2025-01-06 07:00:00,176,DE0 146,DE0 202,491.556,0.298,0.702,0
2025-01-06 08:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 09:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 10:00:00,176,DE0 146,DE0 202,491.556,0.353,0.647,0
2025-01-06 11:00:00,176,DE0 146,DE0 202,491.556,0.383,0.617,0
2025-01-06 12:00:00,176,DE0 146,DE0 202,491.556,0.424,0.576,0
2025-01-06 13:00:00,176,DE0 146,DE0 202,491.556,0.457,0.543,0
2025-01-06 14:00:00,176,DE0 146,DE0 202,491.556,0.440,0.560,0
2025-01-06 15:00:00,176,DE0 146,DE0 202,491.556,0.356,0.644,0
2025-01-06 16:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 17:00:00,176,DE0 146,DE0 202,491.556,0.403,0.597,0
2025-01-06 18:00:00,176,DE0 146,DE0 202,491.556,0.431,0.569,0
2025-01-06 19:00:00,176,DE0 146,DE0 202,491.556,0.379,0.621,0
2025-01-06 20:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 21:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-06 22:00:00,176,DE0 146,DE0 202,491.556,0.378,0.622,0
2025-01-06 23:00:00,176,DE0 146,DE0 202,491.556,0.401,0.599,0
2025-01-07 00:00:00,176,DE0 146,DE0 202,491.556,0.391,0.609,0
2025-01-07 01:00:00,176,DE0 146,DE0 202,491.556,0.418,0.582,0
2025-01-07 02:00:00,176,DE0 146,DE0 202,491.556,0.410,0.590,0
2025-01-07 03:00:00,176,DE0 146,DE0 202,491.556,0.451,0.549,0
2025-01-07 04:00:00,176,DE0 146,DE0 202,491.556,0.416,0.584,0
2025-01-07 05:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-07 06:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-07 07:00:00,176,DE0 146,DE0 202,491.556,0.290,0.710,0
2025-01-07 08:00:00,176,DE0 146,DE0 202,491.556,0.266,0.734,0
2025-01-07 09:00:00,176,DE0 146,DE0 202,491.556,0.295,0.705,0
2025-01-07 10:00:00,176,DE0 146,DE0 202,491.556,0.302,0.698,0
2025-01-07 11:00:00,176,DE0 146,DE0 202,491.556,0.343,0.657,0
2025-01-07 12:00:00,176,DE0 146,DE0 202,491.556,0.370,0.630,0
2025-01-07 13:00:00,176,DE0 146,DE0 202,491.556,0.416,0.584,0
2025-01-07 14:00:00,176,DE0 146,DE0 202,491.556,0.381,0.619,0
2025-01-07 15:00:00,176,DE0 146,DE0 202,491.556,0.224,0.776,0
2025-01-07 16:00:00,176,DE0 146,DE0 202,491.556,0.066,0.934,0
2025-01-07 17:00:00,176,DE0 146,DE0 202,491.556,0.076,0.924,0
2025-01-07 18:00:00,176,DE0 146,DE0 202,491.556,0.170,0.830,0
2025-01-07 19:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-07 20:00:00,176,DE0 146,DE0 202,491.556,0.378,0.622,0
2025-01-07 21:00:00,176,DE0 146,DE0 202,491.556,0.434,0.566,0
2025-01-07 22:00:00,176,DE0 146,DE0 202,491.556,0.408,0.592,0
2025-01-07 23:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-08 00:00:00,176,DE0 146,DE0 202,491.556,0.327,0.673,0
2025-01-08 01:00:00,176,DE0 146,DE0 202,491.556,0.295,0.705,0
2025-01-08 02:00:00,176,DE0 146,DE0 202,491.556,0.223,0.777,0
2025-01-08 03:00:00,176,DE0 146,DE0 202,491.556,0.201,0.799,0
2025-01-08 04:00:00,176,DE0 146,DE0 202,491.556,0.277,0.723,0
2025-01-08 05:00:00,176,DE0 146,DE0 202,491.556,0.105,0.895,0
2025-01-08 06:00:00,176,DE0 146,DE0 202,491.556,0.054,0.946,0
2025-01-08 07:00:00,176,DE0 146,DE0 202,491.556,0.063,0.937,0
2025-01-08 08:00:00,176,DE0 146,DE0 202,491.556,0.010,0.990,0
2025-01-08 09:00:00,176,DE0 146,DE0 202,491.556,0.052,0.948,0
2025-01-08 10:00:00,176,DE0 146,DE0 202,491.556,0.055,0.945,0
2025-01-08 11:00:00,176,DE0 146,DE0 202,491.556,0.067,0.933,0
2025-01-08 12:00:00,176,DE0 146,DE0 202,491.556,0.075,0.925,0
2025-01-08 13:00:00,176,DE0 146,DE0 202,491.556,0.028,0.972,0
2025-01-08 14:00:00,176,DE0 146,DE0 202,491.556,0.062,0.938,0
2025-01-08 15:00:00,176,DE0 146,DE0 202,491.556,0.071,0.929,0
2025-01-08 16:00:00,176,DE0 146,DE0 202,491.556,0.071,0.929,0
2025-01-08 17:00:00,176,DE0 146,DE0 202,491.556,0.013,0.987,0
2025-01-08 18:00:00,176,DE0 146,DE0 202,491.556,0.025,0.975,0
2025-01-08 19:00:00,176,DE0 146,DE0 202,491.556,0.018,0.982,0
2025-01-08 20:00:00,176,DE0 146,DE0 202,491.556,0.058,0.942,0
2025-01-08 21:00:00,176,DE0 146,DE0 202,491.556,0.222,0.778,0
2025-01-08 22:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-08 23:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-09 00:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-09 01:00:00,176,DE0 146,DE0 202,491.556,0.346,0.654,0
2025-01-09 02:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-09 03:00:00,176,DE0 146,DE0 202,491.556,0.328,0.672,0
2025-01-09 04:00:00,176,DE0 146,DE0 202,491.556,0.287,0.713,0
2025-01-09 05:00:00,176,DE0 146,DE0 202,491.556,0.237,0.763,0
2025-01-09 06:00:00,176,DE0 146,DE0 202,491.556,0.115,0.885,0
2025-01-09 07:00:00,176,DE0 146,DE0 202,491.556,0.105,0.895,0
2025-01-09 08:00:00,176,DE0 146,DE0 202,491.556,0.058,0.942,0
2025-01-09 09:00:00,176,DE0 146,DE0 202,491.556,0.087,0.913,0
2025-01-09 10:00:00,176,DE0 146,DE0 202,491.556,0.117,0.883,0
2025-01-09 11:00:00,176,DE0 146,DE0 202,491.556,0.066,0.934,0
2025-01-09 12:00:00,176,DE0 146,DE0 202,491.556,0.124,0.876,0
2025-01-09 13:00:00,176,DE0 146,DE0 202,491.556,0.192,0.808,0
2025-01-09 14:00:00,176,DE0 146,DE0 202,491.556,0.331,0.669,0
2025-01-09 15:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-09 16:00:00,176,DE0 146,DE0 202,491.556,0.313,0.687,0
2025-01-09 17:00:00,176,DE0 146,DE0 202,491.556,0.433,0.567,0
2025-01-09 18:00:00,176,DE0 146,DE0 202,491.556,0.444,0.556,0
2025-01-09 19:00:00,176,DE0 146,DE0 202,491.556,0.447,0.553,0
2025-01-09 20:00:00,176,DE0 146,DE0 202,491.556,0.486,0.514,0
2025-01-09 21:00:00,176,DE0 146,DE0 202,491.556,0.482,0.518,0
2025-01-09 22:00:00,176,DE0 146,DE0 202,491.556,0.524,0.476,0
2025-01-09 23:00:00,176,DE0 146,DE0 202,491.556,0.524,0.476,0
2025-01-10 00:00:00,176,DE0 146,DE0 202,491.556,0.467,0.533,0
2025-01-10 01:00:00,176,DE0 146,DE0 202,491.556,0.426,0.574,0
2025-01-10 02:00:00,176,DE0 146,DE0 202,491.556,0.419,0.581,0
2025-01-10 03:00:00,176,DE0 146,DE0 202,491.556,0.394,0.606,0
2025-01-10 04:00:00,176,DE0 146,DE0 202,491.556,0.394,0.606,0
2025-01-10 05:00:00,176,DE0 146,DE0 202,491.556,0.382,0.618,0
2025-01-10 06:00:00,176,DE0 146,DE0 202,491.556,0.364,0.636,0
2025-01-10 07:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-10 08:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-10 09:00:00,176,DE0 146,DE0 202,491.556,0.386,0.614,0
2025-01-10 10:00:00,176,DE0 146,DE0 202,491.556,0.445,0.555,0
2025-01-10 11:00:00,176,DE0 146,DE0 202,491.556,0.486,0.514,0
2025-01-10 12:00:00,176,DE0 146,DE0 202,491.556,0.491,0.509,0
2025-01-10 13:00:00,176,DE0 146,DE0 202,491.556,0.471,0.529,0
2025-01-10 14:00:00,176,DE0 146,DE0 202,491.556,0.345,0.655,0
2025-01-10 15:00:00,176,DE0 146,DE0 202,491.556,0.297,0.703,0
2025-01-10 16:00:00,176,DE0 146,DE0 202,491.556,0.241,0.759,0
2025-01-10 17:00:00,176,DE0 146,DE0 202,491.556,0.313,0.687,0
2025-01-10 18:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-10 19:00:00,176,DE0 146,DE0 202,491.556,0.341,0.659,0
2025-01-10 20:00:00,176,DE0 146,DE0 202,491.556,0.326,0.674,0
2025-01-10 21:00:00,176,DE0 146,DE0 202,491.556,0.371,0.629,0
